timestamp,gti_w_m2,temperature_2m_c,cell_temperature_c,pv_power_kw,pv_energy_kwh_15min
2025-01-01 00:00:00,0.0,1.3,1.3,0.0,0.0
2025-01-01 00:15:00,0.0,1.3,1.3,0.0,0.0
2025-01-01 00:30:00,0.0,1.2,1.2,0.0,0.0
2025-01-01 00:45:00,0.0,1.2,1.2,0.0,0.0
2025-01-01 01:00:00,0.0,1.2,1.2,0.0,0.0
2025-01-01 01:15:00,0.0,1.1,1.1,0.0,0.0
2025-01-01 01:30:00,0.0,1.1,1.1,0.0,0.0
2025-01-01 01:45:00,0.0,1.0,1.0,0.0,0.0
2025-01-01 02:00:00,0.0,0.9,0.9,0.0,0.0
2025-01-01 02:15:00,0.0,0.9,0.9,0.0,0.0
2025-01-01 02:30:00,0.0,0.8,0.8,0.0,0.0
2025-01-01 02:45:00,0.0,0.7,0.7,0.0,0.0
2025-01-01 03:00:00,0.0,0.7,0.7,0.0,0.0
2025-01-01 03:15:00,0.0,0.6,0.6,0.0,0.0
2025-01-01 03:30:00,0.0,0.5,0.5,0.0,0.0
2025-01-01 03:45:00,0.0,0.5,0.5,0.0,0.0
2025-01-01 04:00:00,0.0,0.4,0.4,0.0,0.0
2025-01-01 04:15:00,0.0,0.3,0.3,0.0,0.0
2025-01-01 04:30:00,0.0,0.2,0.2,0.0,0.0
2025-01-01 04:45:00,0.0,0.0,0.0,0.0,0.0
2025-01-01 05:00:00,0.0,-0.0,0.0,0.0,0.0
2025-01-01 05:15:00,0.0,-0.1,-0.1,0.0,0.0
2025-01-01 05:30:00,0.0,-0.1,-0.1,0.0,0.0
2025-01-01 05:45:00,0.0,-0.0,0.0,0.0,0.0
2025-01-01 06:00:00,0.0,-0.0,0.0,0.0,0.0
2025-01-01 06:15:00,0.0,0.0,0.0,0.0,0.0
2025-01-01 06:30:00,0.0,0.1,0.1,0.0,0.0
2025-01-01 06:45:00,0.0,0.1,0.1,0.0,0.0
2025-01-01 07:00:00,0.0,0.2,0.2,0.0,0.0
2025-01-01 07:15:00,0.0,0.2,0.2,0.0,0.0
2025-01-01 07:30:00,0.0,0.2,0.2,0.0,0.0
2025-01-01 07:45:00,0.0,0.2,0.2,0.0,0.0
2025-01-01 08:00:00,0.0,0.2,0.2,0.0,0.0
2025-01-01 08:15:00,0.0,0.2,0.2,0.0,0.0
2025-01-01 08:30:00,0.0,0.1,0.1,0.0,0.0
2025-01-01 08:45:00,0.0,0.1,0.1,0.0,0.0
2025-01-01 09:00:00,0.0,0.2,0.2,0.0,0.0
2025-01-01 09:15:00,102.8,0.3,3.5124999999999997,0.0960066676,0.0240016669
2025-01-01 09:30:00,161.0,0.6,5.63125,0.14918718849999998,0.037296797124999996
2025-01-01 09:45:00,207.7,0.9,7.390625,0.191203687125,0.04780092178125
2025-01-01 10:00:00,254.3,1.2,9.146875,0.23256618692500006,0.058141546731250014
2025-01-01 10:15:00,304.9,1.7,11.228124999999999,0.276658713725,0.06916467843125
2025-01-01 10:30:00,353.4,2.2,13.243749999999999,0.31821602610000005,0.07955400652500001
2025-01-01 10:45:00,399.8,2.7,15.193750000000001,0.3573146533,0.089328663325
2025-01-01 11:00:00,438.1,3.3,16.990625,0.388836640725,0.09720916018125
2025-01-01 11:15:00,476.7,3.8,18.696875,0.42029816692500005,0.10507454173125001
2025-01-01 11:30:00,510.8,4.4,20.3625,0.44743679240000006,0.11185919810000002
2025-01-01 11:45:00,550.4,5.0,22.2,0.47864545280000004,0.11966136320000001
2025-01-01 12:00:00,592.4,5.6,24.112499999999997,0.5112725971999998,0.12781814929999996
2025-01-01 12:15:00,632.9,6.1,25.878124999999997,0.542382167325,0.13559554183125
2025-01-01 12:30:00,670.9,6.5,27.465625,0.5712835939249999,0.14282089848124999
2025-01-01 12:45:00,702.9,6.9,28.865625,0.5951470115249999,0.14878675288124998
2025-01-01 13:00:00,731.2,7.4,30.25,0.6156265280000001,0.15390663200000002
2025-01-01 13:15:00,754.8,7.8,31.3875,0.6325427795999999,0.15813569489999998
2025-01-01 13:30:00,768.5,8.3,32.315625,0.641570121125,0.16039253028125
2025-01-01 13:45:00,770.5,8.7,32.778125,0.6420139241249999,0.16050348103124998
2025-01-01 14:00:00,763.6,9.1,32.9625,0.6357802324,0.1589450581
2025-01-01 14:15:00,749.6,9.3,32.725,0.6247361296,0.1561840324
2025-01-01 14:30:00,728.4,9.6,32.3625,0.6079758131999999,0.15199395329999998
2025-01-01 14:45:00,701.8,9.7,31.631249999999998,0.5875388893,0.146884722325
2025-01-01 15:00:00,669.4,9.9,30.81875,0.5622849549,0.140571238725
2025-01-01 15:15:00,631.2,10.0,29.725,0.5325724752000001,0.13314311880000002
2025-01-01 15:30:00,591.6,10.1,28.5875,0.5014750644,0.1253687661
2025-01-01 15:45:00,547.8,10.2,27.318749999999998,0.4667384732999999,0.11668461832499998
2025-01-01 16:00:00,503.4,10.2,25.93125,0.4313113581,0.107827839525
2025-01-01 16:15:00,457.2,10.1,24.3875,0.3941553204,0.0985388301
2025-01-01 16:30:00,404.2,10.1,22.73125,0.35076657889999996,0.08769164472499999
2025-01-01 16:45:00,345.8,9.9,20.70625,0.3024956389,0.075623909725
2025-01-01 17:00:00,278.4,9.8,18.5,0.24564902399999997,0.06141225599999999
2025-01-01 17:15:00,209.9,9.6,16.159375,0.18689742632499998,0.046724356581249994
2025-01-01 17:30:00,154.5,9.3,14.128125,0.138648184125,0.03466204603125
2025-01-01 17:45:00,0.0,9.0,9.0,0.0,0.0
2025-01-01 18:00:00,0.0,8.7,8.7,0.0,0.0
2025-01-01 18:15:00,0.0,8.4,8.4,0.0,0.0
2025-01-01 18:30:00,0.0,8.1,8.1,0.0,0.0
2025-01-01 18:45:00,0.0,7.8,7.8,0.0,0.0
2025-01-01 19:00:00,0.0,7.5,7.5,0.0,0.0
2025-01-01 19:15:00,0.0,7.3,7.3,0.0,0.0
2025-01-01 19:30:00,0.0,7.0,7.0,0.0,0.0
2025-01-01 19:45:00,0.0,6.7,6.7,0.0,0.0
2025-01-01 20:00:00,0.0,6.5,6.5,0.0,0.0
2025-01-01 20:15:00,0.0,6.2,6.2,0.0,0.0
2025-01-01 20:30:00,0.0,5.9,5.9,0.0,0.0
2025-01-01 20:45:00,0.0,5.6,5.6,0.0,0.0
2025-01-01 21:00:00,0.0,5.3,5.3,0.0,0.0
2025-01-01 21:15:00,0.0,5.0,5.0,0.0,0.0
2025-01-01 21:30:00,0.0,4.6,4.6,0.0,0.0
2025-01-01 21:45:00,0.0,4.3,4.3,0.0,0.0
2025-01-01 22:00:00,0.0,3.9,3.9,0.0,0.0
2025-01-01 22:15:00,0.0,3.7,3.7,0.0,0.0
2025-01-01 22:30:00,0.0,3.4,3.4,0.0,0.0
2025-01-01 22:45:00,0.0,3.2,3.2,0.0,0.0
2025-01-01 23:00:00,0.0,2.9,2.9,0.0,0.0
2025-01-01 23:15:00,0.0,2.6,2.6,0.0,0.0
2025-01-01 23:30:00,0.0,2.3,2.3,0.0,0.0
2025-01-01 23:45:00,0.0,2.0,2.0,0.0,0.0
2025-01-02 00:00:00,0.0,1.8,1.8,0.0,0.0
2025-01-02 00:15:00,0.0,1.6,1.6,0.0,0.0
2025-01-02 00:30:00,0.0,1.5,1.5,0.0,0.0
2025-01-02 00:45:00,0.0,1.4,1.4,0.0,0.0
2025-01-02 01:00:00,0.0,1.3,1.3,0.0,0.0
2025-01-02 01:15:00,0.0,1.2,1.2,0.0,0.0
2025-01-02 01:30:00,0.0,1.0,1.0,0.0,0.0
2025-01-02 01:45:00,0.0,0.9,0.9,0.0,0.0
2025-01-02 02:00:00,0.0,0.7,0.7,0.0,0.0
2025-01-02 02:15:00,0.0,0.6,0.6,0.0,0.0
2025-01-02 02:30:00,0.0,0.5,0.5,0.0,0.0
2025-01-02 02:45:00,0.0,0.5,0.5,0.0,0.0
2025-01-02 03:00:00,0.0,0.4,0.4,0.0,0.0
2025-01-02 03:15:00,0.0,0.3,0.3,0.0,0.0
2025-01-02 03:30:00,0.0,0.2,0.2,0.0,0.0
2025-01-02 03:45:00,0.0,0.1,0.1,0.0,0.0
2025-01-02 04:00:00,0.0,-0.0,0.0,0.0,0.0
2025-01-02 04:15:00,0.0,-0.1,-0.1,0.0,0.0
2025-01-02 04:30:00,0.0,-0.2,-0.2,0.0,0.0
2025-01-02 04:45:00,0.0,-0.3,-0.3,0.0,0.0
2025-01-02 05:00:00,0.0,-0.4,-0.4,0.0,0.0
2025-01-02 05:15:00,0.0,-0.5,-0.5,0.0,0.0
2025-01-02 05:30:00,0.0,-0.6,-0.6,0.0,0.0
2025-01-02 05:45:00,0.0,-0.7,-0.7,0.0,0.0
2025-01-02 06:00:00,0.0,-0.7,-0.7,0.0,0.0
2025-01-02 06:15:00,0.0,-0.8,-0.8,0.0,0.0
2025-01-02 06:30:00,0.0,-0.8,-0.8,0.0,0.0
2025-01-02 06:45:00,0.0,-0.8,-0.8,0.0,0.0
2025-01-02 07:00:00,0.0,-0.8,-0.8,0.0,0.0
2025-01-02 07:15:00,0.0,-0.9,-0.9,0.0,0.0
2025-01-02 07:30:00,0.0,-0.9,-0.9,0.0,0.0
2025-01-02 07:45:00,0.0,-1.0,-1.0,0.0,0.0
2025-01-02 08:00:00,0.0,-1.1,-1.1,0.0,0.0
2025-01-02 08:15:00,0.0,-1.2,-1.2,0.0,0.0
2025-01-02 08:30:00,0.0,-1.3,-1.3,0.0,0.0
2025-01-02 08:45:00,0.0,-1.3,-1.3,0.0,0.0
2025-01-02 09:00:00,0.0,-1.3,-1.3,0.0,0.0
2025-01-02 09:15:00,134.6,-1.1,3.1062499999999997,0.12589333169999997,0.03147333292499999
2025-01-02 09:30:00,214.6,-0.8,5.90625,0.19865146449999999,0.049662866124999996
2025-01-02 09:45:00,275.4,-0.5,8.10625,0.25284873329999996,0.06321218332499999
2025-01-02 10:00:00,337.4,-0.1,10.44375,0.3070587989,0.076764699725
2025-01-02 10:15:00,399.5,0.4,12.884375,0.36022026112500005,0.09005506528125001
2025-01-02 10:30:00,458.1,0.9,15.215625000000001,0.40938484432500005,0.10234621108125001
2025-01-02 10:45:00,512.3,1.5,17.509375,0.453778818325,0.11344470458125
2025-01-02 11:00:00,559.6,2.1,19.587500000000002,0.4916751923999999,0.12291879809999998
2025-01-02 11:15:00,603.1,2.9,21.746875,0.525415141325,0.13135378533125
2025-01-02 11:30:00,642.3,3.7,23.771874999999998,0.555091556925,0.13877288923125
2025-01-02 11:45:00,678.3,4.5,25.696875,0.5817119453249999,0.14542798633124998
2025-01-02 12:00:00,710.6,5.2,27.40625,0.6052340085000001,0.15130850212500002
2025-01-02 12:15:00,737.2,5.7,28.7375,0.6245138196000001,0.15612845490000002
2025-01-02 12:30:00,759.4,6.2,29.93125,0.6402019181,0.160050479525
2025-01-02 12:45:00,777.2,6.6,30.887500000000003,0.6526513684,0.1631628421
2025-01-02 13:00:00,788.9,7.0,31.653125,0.6603986429249998,0.16509966073124996
2025-01-02 13:15:00,795.5,7.4,32.259375,0.6642645751249999,0.16606614378124998
2025-01-02 13:30:00,796.9,7.8,32.703125,0.6642171461249999,0.16605428653124998
2025-01-02 13:45:00,791.4,8.1,32.83125,0.6592840796999999,0.16482101992499998
2025-01-02 14:00:00,781.8,8.4,32.83125,0.6512866988999999,0.16282167472499998
2025-01-02 14:15:00,766.0,8.7,32.6375,0.6386348820000001,0.15965872050000002
2025-01-02 14:30:00,746.9,9.1,32.440625,0.623216534325,0.15580413358125
2025-01-02 14:45:00,720.5,9.3,31.815625,0.602737337125,0.15068433428125
2025-01-02 15:00:00,687.6,9.6,31.0875,0.5769369684,0.1442342421
2025-01-02 15:15:00,650.9,9.9,30.240625,0.5480397375249999,0.13700993438124998
2025-01-02 15:30:00,609.9,10.2,29.259375,0.515577592725,0.12889439818125
2025-01-02 15:45:00,563.4,10.5,28.10625,0.47850378930000004,0.11962594732500001
2025-01-02 16:00:00,514.1,10.6,26.665625,0.439180335525,0.10979508388125
2025-01-02 16:15:00,459.0,10.6,24.94375,0.39482881649999996,0.09870720412499999
2025-01-02 16:30:00,403.0,10.5,23.09375,0.3492226725,0.087305668125
2025-01-02 16:45:00,340.3,10.4,21.034375,0.29730028752499993,0.07432507188124998
2025-01-02 17:00:00,271.3,10.2,18.678125,0.239218028925,0.05980450723125
2025-01-02 17:15:00,206.1,9.9,16.340625,0.18338535832500003,0.045846339581250006
2025-01-02 17:30:00,149.8,9.6,14.28125,0.1343515005,0.033587875125
2025-01-02 17:45:00,0.0,9.2,9.2,0.0,0.0
2025-01-02 18:00:00,0.0,8.9,8.9,0.0,0.0
2025-01-02 18:15:00,0.0,8.5,8.5,0.0,0.0
2025-01-02 18:30:00,0.0,8.1,8.1,0.0,0.0
2025-01-02 18:45:00,0.0,7.7,7.7,0.0,0.0
2025-01-02 19:00:00,0.0,7.3,7.3,0.0,0.0
2025-01-02 19:15:00,0.0,7.1,7.1,0.0,0.0
2025-01-02 19:30:00,0.0,6.9,6.9,0.0,0.0
2025-01-02 19:45:00,0.0,6.7,6.7,0.0,0.0
2025-01-02 20:00:00,0.0,6.5,6.5,0.0,0.0
2025-01-02 20:15:00,0.0,6.3,6.3,0.0,0.0
2025-01-02 20:30:00,0.0,6.1,6.1,0.0,0.0
2025-01-02 20:45:00,0.0,5.9,5.9,0.0,0.0
2025-01-02 21:00:00,0.0,5.7,5.7,0.0,0.0
2025-01-02 21:15:00,0.0,5.5,5.5,0.0,0.0
2025-01-02 21:30:00,0.0,5.4,5.4,0.0,0.0
2025-01-02 21:45:00,0.0,5.3,5.3,0.0,0.0
2025-01-02 22:00:00,0.0,5.1,5.1,0.0,0.0
2025-01-02 22:15:00,0.0,4.9,4.9,0.0,0.0
2025-01-02 22:30:00,0.0,4.7,4.7,0.0,0.0
2025-01-02 22:45:00,0.0,4.4,4.4,0.0,0.0
2025-01-02 23:00:00,0.0,4.2,4.2,0.0,0.0
2025-01-02 23:15:00,0.0,4.0,4.0,0.0,0.0
2025-01-02 23:30:00,0.0,3.8,3.8,0.0,0.0
2025-01-02 23:45:00,0.0,3.7,3.7,0.0,0.0
2025-01-03 00:00:00,0.0,3.5,3.5,0.0,0.0
2025-01-03 00:15:00,0.0,3.4,3.4,0.0,0.0
2025-01-03 00:30:00,0.0,3.2,3.2,0.0,0.0
2025-01-03 00:45:00,0.0,3.1,3.1,0.0,0.0
2025-01-03 01:00:00,0.0,3.0,3.0,0.0,0.0
2025-01-03 01:15:00,0.0,2.9,2.9,0.0,0.0
2025-01-03 01:30:00,0.0,2.8,2.8,0.0,0.0
2025-01-03 01:45:00,0.0,2.7,2.7,0.0,0.0
2025-01-03 02:00:00,0.0,2.6,2.6,0.0,0.0
2025-01-03 02:15:00,0.0,2.5,2.5,0.0,0.0
2025-01-03 02:30:00,0.0,2.5,2.5,0.0,0.0
2025-01-03 02:45:00,0.0,2.5,2.5,0.0,0.0
2025-01-03 03:00:00,0.0,2.4,2.4,0.0,0.0
2025-01-03 03:15:00,0.0,2.3,2.3,0.0,0.0
2025-01-03 03:30:00,0.0,2.0,2.0,0.0,0.0
2025-01-03 03:45:00,0.0,1.8,1.8,0.0,0.0
2025-01-03 04:00:00,0.0,1.6,1.6,0.0,0.0
2025-01-03 04:15:00,0.0,1.4,1.4,0.0,0.0
2025-01-03 04:30:00,0.0,1.4,1.4,0.0,0.0
2025-01-03 04:45:00,0.0,1.3,1.3,0.0,0.0
2025-01-03 05:00:00,0.0,1.2,1.2,0.0,0.0
2025-01-03 05:15:00,0.0,1.0,1.0,0.0,0.0
2025-01-03 05:30:00,0.0,0.9,0.9,0.0,0.0
2025-01-03 05:45:00,0.0,0.8,0.8,0.0,0.0
2025-01-03 06:00:00,0.0,0.6,0.6,0.0,0.0
2025-01-03 06:15:00,0.0,0.5,0.5,0.0,0.0
2025-01-03 06:30:00,0.0,0.5,0.5,0.0,0.0
2025-01-03 06:45:00,0.0,0.4,0.4,0.0,0.0
2025-01-03 07:00:00,0.0,0.2,0.2,0.0,0.0
2025-01-03 07:15:00,0.0,0.0,0.0,0.0,0.0
2025-01-03 07:30:00,0.0,-0.2,-0.2,0.0,0.0
2025-01-03 07:45:00,0.0,-0.5,-0.5,0.0,0.0
2025-01-03 08:00:00,0.0,-0.7,-0.7,0.0,0.0
2025-01-03 08:15:00,0.0,-0.9,-0.9,0.0,0.0
2025-01-03 08:30:00,0.0,-1.1,-1.1,0.0,0.0
2025-01-03 08:45:00,0.0,-1.2,-1.2,0.0,0.0
2025-01-03 09:00:00,0.0,-1.1,-1.1,0.0,0.0
2025-01-03 09:15:00,27.2,-0.9,-0.050000000000000044,0.025735878400000002,0.0064339696000000005
2025-01-03 09:30:00,41.5,-0.6,0.696875,0.039159514124999996,0.009789878531249999
2025-01-03 09:45:00,62.1,-0.1,1.840625,0.058353398325,0.01458834958125
2025-01-03 10:00:00,78.9,0.3,2.765625,0.07388876512500002,0.018472191281250005
2025-01-03 10:15:00,99.6,0.7,3.8125,0.092915346,0.0232288365
2025-01-03 10:30:00,116.4,1.1,4.737500000000001,0.10821742920000002,0.027054357300000005
2025-01-03 10:45:00,136.5,1.5,5.765625,0.126421693125,0.03160542328125
2025-01-03 11:00:00,157.2,1.9,6.8125,0.14502721799999999,0.036256804499999996
2025-01-03 11:15:00,179.8,2.4,8.01875,0.1651311069,0.041282776725
2025-01-03 11:30:00,198.1,2.8,8.990625,0.18127581272499999,0.045318953181249996
2025-01-03 11:45:00,215.3,3.3,10.028125,0.19624664972500003,0.04906166243125001
2025-01-03 12:00:00,227.7,3.7,10.815625,0.20693245072500002,0.051733112681250006
2025-01-03 12:15:00,235.5,4.2,11.559375,0.21341851912499996,0.05335462978124999
2025-01-03 12:30:00,241.5,4.6,12.146875,0.21836786212500003,0.05459196553125001
2025-01-03 12:45:00,245.8,5.0,12.68125,0.22180414369999998,0.055451035924999996
2025-01-03 13:00:00,243.6,5.4,13.0125,0.21954133319999997,0.05488533329999999
2025-01-03 13:15:00,239.7,5.7,13.190625,0.215879632725,0.05396990818125
2025-01-03 13:30:00,233.1,6.0,13.284375,0.209860337925,0.05246508448125
2025-01-03 13:45:00,220.0,6.2,13.075,0.19822484,0.04955621
2025-01-03 14:00:00,203.2,6.5,12.85,0.18324494719999998,0.045811236799999995
2025-01-03 14:15:00,182.6,6.8,12.50625,0.1648838741,0.041220968525
2025-01-03 14:30:00,165.7,7.0,12.178125,0.14981057132499997,0.037452642831249994
2025-01-03 14:45:00,150.7,7.3,12.009374999999999,0.13633644392499997,0.03408411098124999
2025-01-03 15:00:00,138.5,7.6,11.928125,0.12533796412500003,0.03133449103125001
2025-01-03 15:15:00,128.2,7.8,11.806249999999999,0.11607054929999999,0.029017637324999998
2025-01-03 15:30:00,118.0,8.1,11.7875,0.106843218,0.0267108045
2025-01-03 15:45:00,100.9,8.3,11.453125,0.091476066125,0.02286901653125
2025-01-03 16:00:00,82.9,8.4,10.990625000000001,0.075289137525,0.01882228438125
2025-01-03 16:15:00,65.7,8.4,10.453125,0.059789710125000006,0.014947427531250002
2025-01-03 16:30:00,49.2,8.3,9.8375,0.044878222800000006,0.011219555700000002
2025-01-03 16:45:00,36.9,8.1,9.253124999999999,0.033732845325,0.00843321133125
2025-01-03 17:00:00,26.5,8.0,8.828125,0.024264228125,0.00606605703125
2025-01-03 17:15:00,18.0,7.9,8.4625,0.016504001999999997,0.004126000499999999
2025-01-03 17:30:00,11.4,7.7,8.05625,0.010468466099999999,0.0026171165249999997
2025-01-03 17:45:00,0.0,7.6,7.6,0.0,0.0
2025-01-03 18:00:00,0.0,7.5,7.5,0.0,0.0
2025-01-03 18:15:00,0.0,7.5,7.5,0.0,0.0
2025-01-03 18:30:00,0.0,7.5,7.5,0.0,0.0
2025-01-03 18:45:00,0.0,7.6,7.6,0.0,0.0
2025-01-03 19:00:00,0.0,7.6,7.6,0.0,0.0
2025-01-03 19:15:00,0.0,7.5,7.5,0.0,0.0
2025-01-03 19:30:00,0.0,7.5,7.5,0.0,0.0
2025-01-03 19:45:00,0.0,7.4,7.4,0.0,0.0
2025-01-03 20:00:00,0.0,7.3,7.3,0.0,0.0
2025-01-03 20:15:00,0.0,7.2,7.2,0.0,0.0
2025-01-03 20:30:00,0.0,7.0,7.0,0.0,0.0
2025-01-03 20:45:00,0.0,6.7,6.7,0.0,0.0
2025-01-03 21:00:00,0.0,6.6,6.6,0.0,0.0
2025-01-03 21:15:00,0.0,6.5,6.5,0.0,0.0
2025-01-03 21:30:00,0.0,6.4,6.4,0.0,0.0
2025-01-03 21:45:00,0.0,6.3,6.3,0.0,0.0
2025-01-03 22:00:00,0.0,6.2,6.2,0.0,0.0
2025-01-03 22:15:00,0.0,6.0,6.0,0.0,0.0
2025-01-03 22:30:00,0.0,5.8,5.8,0.0,0.0
2025-01-03 22:45:00,0.0,5.5,5.5,0.0,0.0
2025-01-03 23:00:00,0.0,5.3,5.3,0.0,0.0
2025-01-03 23:15:00,0.0,5.2,5.2,0.0,0.0
2025-01-03 23:30:00,0.0,5.0,5.0,0.0,0.0
2025-01-03 23:45:00,0.0,4.8,4.8,0.0,0.0
2025-01-04 00:00:00,0.0,4.7,4.7,0.0,0.0
2025-01-04 00:15:00,0.0,4.5,4.5,0.0,0.0
2025-01-04 00:30:00,0.0,4.3,4.3,0.0,0.0
2025-01-04 00:45:00,0.0,4.1,4.1,0.0,0.0
2025-01-04 01:00:00,0.0,3.9,3.9,0.0,0.0
2025-01-04 01:15:00,0.0,3.6,3.6,0.0,0.0
2025-01-04 01:30:00,0.0,3.3,3.3,0.0,0.0
2025-01-04 01:45:00,0.0,3.1,3.1,0.0,0.0
2025-01-04 02:00:00,0.0,2.8,2.8,0.0,0.0
2025-01-04 02:15:00,0.0,2.6,2.6,0.0,0.0
2025-01-04 02:30:00,0.0,2.4,2.4,0.0,0.0
2025-01-04 02:45:00,0.0,2.2,2.2,0.0,0.0
2025-01-04 03:00:00,0.0,2.1,2.1,0.0,0.0
2025-01-04 03:15:00,0.0,2.0,2.0,0.0,0.0
2025-01-04 03:30:00,0.0,2.0,2.0,0.0,0.0
2025-01-04 03:45:00,0.0,2.0,2.0,0.0,0.0
2025-01-04 04:00:00,0.0,2.0,2.0,0.0,0.0
2025-01-04 04:15:00,0.0,2.0,2.0,0.0,0.0
2025-01-04 04:30:00,0.0,2.0,2.0,0.0,0.0
2025-01-04 04:45:00,0.0,2.0,2.0,0.0,0.0
2025-01-04 05:00:00,0.0,2.1,2.1,0.0,0.0
2025-01-04 05:15:00,0.0,2.1,2.1,0.0,0.0
2025-01-04 05:30:00,0.0,2.2,2.2,0.0,0.0
2025-01-04 05:45:00,0.0,2.2,2.2,0.0,0.0
2025-01-04 06:00:00,0.0,2.3,2.3,0.0,0.0
2025-01-04 06:15:00,0.0,2.4,2.4,0.0,0.0
2025-01-04 06:30:00,0.0,2.6,2.6,0.0,0.0
2025-01-04 06:45:00,0.0,2.7,2.7,0.0,0.0
2025-01-04 07:00:00,0.0,2.8,2.8,0.0,0.0
2025-01-04 07:15:00,0.0,2.9,2.9,0.0,0.0
2025-01-04 07:30:00,0.0,3.0,3.0,0.0,0.0
2025-01-04 07:45:00,0.0,3.0,3.0,0.0,0.0
2025-01-04 08:00:00,0.0,3.1,3.1,0.0,0.0
2025-01-04 08:15:00,0.0,3.1,3.1,0.0,0.0
2025-01-04 08:30:00,0.0,3.1,3.1,0.0,0.0
2025-01-04 08:45:00,0.0,3.2,3.2,0.0,0.0
2025-01-04 09:00:00,0.0,3.3,3.3,0.0,0.0
2025-01-04 09:15:00,18.0,3.4,3.9625,0.016782641999999997,0.004195660499999999
2025-01-04 09:30:00,27.4,3.6,4.45625,0.025500371699999993,0.006375092924999998
2025-01-04 09:45:00,37.9,3.8,4.984375,0.03520355712499999,0.008800889281249998
2025-01-04 10:00:00,51.9,4.0,5.621875,0.048093692925,0.01202342323125
2025-01-04 10:15:00,69.8,4.2,6.38125,0.06449858530000001,0.016124646325000002
2025-01-04 10:30:00,86.3,4.4,7.096875000000001,0.07953293652500001,0.019883234131250004
2025-01-04 10:45:00,101.5,4.6,7.771875,0.093305372125,0.02332634303125
2025-01-04 11:00:00,114.6,4.8,8.38125,0.1051075101,0.026276877525
2025-01-04 11:15:00,127.6,5.0,8.9875,0.11676459079999998,0.029191147699999996
2025-01-04 11:30:00,138.7,5.3,9.634374999999999,0.126613369925,0.03165334248125
2025-01-04 11:45:00,150.6,5.5,10.20625,0.1371801093,0.034295027325
2025-01-04 12:00:00,159.6,5.6,10.587499999999999,0.1451688084,0.0362922021
2025-01-04 12:15:00,167.8,5.7,10.943750000000001,0.15242171729999998,0.038105429324999995
2025-01-04 12:30:00,177.0,5.8,11.33125,0.16054262849999998,0.040135657124999995
2025-01-04 12:45:00,189.0,5.8,11.70625,0.17118306449999998,0.042795766124999995
2025-01-04 13:00:00,204.8,5.9,12.3,0.1850753024,0.0462688256
2025-01-04 13:15:00,221.6,6.1,13.024999999999999,0.1997045904,0.0499261476
2025-01-04 13:30:00,241.1,6.3,13.834375,0.21660659072499996,0.05415164768124999
2025-01-04 13:45:00,257.1,6.5,14.534375,0.23036204992499998,0.057590512481249995
2025-01-04 14:00:00,275.2,6.7,15.3,0.24585487359999997,0.06146371839999999
2025-01-04 14:15:00,291.8,6.9,16.01875,0.25996330689999997,0.06499082672499999
2025-01-04 14:30:00,304.3,7.0,16.509375,0.270585918325,0.06764647958125
2025-01-04 14:45:00,306.9,7.2,16.790625,0.27260093272499997,0.06815023318124999
2025-01-04 15:00:00,304.4,7.3,16.8125,0.270357426,0.0675893565
2025-01-04 15:15:00,294.8,7.4,16.6125,0.2620338644,0.0655084661
2025-01-04 15:30:00,279.7,7.6,16.340625,0.24887377352500004,0.06221844338125001
2025-01-04 15:45:00,256.9,7.7,15.728124999999999,0.22912788972499995,0.05728197243124999
2025-01-04 16:00:00,225.7,7.8,14.853124999999999,0.20198011492499998,0.050495028731249995
2025-01-04 16:15:00,193.8,7.9,13.95625,0.1740305589,0.043507639725
2025-01-04 16:30:00,160.0,8.1,13.1,0.14414976000000002,0.036037440000000004
2025-01-04 16:45:00,128.4,8.3,12.3125,0.11602801800000001,0.029007004500000003
2025-01-04 17:00:00,98.4,8.3,11.375,0.089236008,0.022309002
2025-01-04 17:15:00,70.4,8.3,10.5,0.06405555200000002,0.016013888000000004
2025-01-04 17:30:00,49.2,8.2,9.737499999999999,0.044895147600000004,0.011223786900000001
2025-01-04 17:45:00,25.6,8.1,8.9,0.0234338304,0.0058584576
2025-01-04 18:00:00,0.0,7.9,7.9,0.0,0.0
2025-01-04 18:15:00,0.0,7.8,7.8,0.0,0.0
2025-01-04 18:30:00,0.0,7.6,7.6,0.0,0.0
2025-01-04 18:45:00,0.0,7.4,7.4,0.0,0.0
2025-01-04 19:00:00,0.0,7.3,7.3,0.0,0.0
2025-01-04 19:15:00,0.0,7.1,7.1,0.0,0.0
2025-01-04 19:30:00,0.0,7.0,7.0,0.0,0.0
2025-01-04 19:45:00,0.0,6.8,6.8,0.0,0.0
2025-01-04 20:00:00,0.0,6.6,6.6,0.0,0.0
2025-01-04 20:15:00,0.0,6.3,6.3,0.0,0.0
2025-01-04 20:30:00,0.0,5.9,5.9,0.0,0.0
2025-01-04 20:45:00,0.0,5.6,5.6,0.0,0.0
2025-01-04 21:00:00,0.0,5.4,5.4,0.0,0.0
2025-01-04 21:15:00,0.0,5.3,5.3,0.0,0.0
2025-01-04 21:30:00,0.0,5.3,5.3,0.0,0.0
2025-01-04 21:45:00,0.0,5.4,5.4,0.0,0.0
2025-01-04 22:00:00,0.0,5.4,5.4,0.0,0.0
2025-01-04 22:15:00,0.0,5.3,5.3,0.0,0.0
2025-01-04 22:30:00,0.0,5.2,5.2,0.0,0.0
